danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist(s),gender(of the atrist(s)),"type(solo, colab, grpup/band)",country,number_integrants,song_language,label,lat,long
0.72,0.827,0,-2.873,0,0.0471,0.04,5.86E-05,0.255,0.781,130.004,audio_features,5hwCVRrBvFOkH3oK0LB7Fc,spotify:track:5hwCVRrBvFOkH3oK0LB7Fc,https://api.spotify.com/v1/tracks/5hwCVRrBvFOkH3oK0LB7Fc,https://api.spotify.com/v1/audio-analysis/5hwCVRrBvFOkH3oK0LB7Fc,156462,4,Furniture,['Maude Latour'],F,solo,United States,1,English,FR,,
0.427,0.693,7,-3.938,1,0.034,0.154,0,0.186,0.393,133.953,audio_features,5iG3DidIjI5wUqNowgmXQb,spotify:track:5iG3DidIjI5wUqNowgmXQb,https://api.spotify.com/v1/tracks/5iG3DidIjI5wUqNowgmXQb,https://api.spotify.com/v1/audio-analysis/5iG3DidIjI5wUqNowgmXQb,232773,4,Legends Never Die - with Shania Twain,"['Orville Peck', 'Shania Twain']",V,colab,United States,2,English,F,,
0.69,0.347,7,-7.645,1,0.0513,0.516,0.00113,0.0995,0.106,147.91,audio_features,2ialELOk7yrM8Nfo87sifD,spotify:track:2ialELOk7yrM8Nfo87sifD,https://api.spotify.com/v1/tracks/2ialELOk7yrM8Nfo87sifD,https://api.spotify.com/v1/audio-analysis/2ialELOk7yrM8Nfo87sifD,228649,4,Invisible,['Yuna'],F,solo,Malaysia,1,English,F,,
0.672,0.798,11,-8.465,0,0.0392,0.0182,0.73,0.154,0.597,115.002,audio_features,2ZcwbSYqc8RfPGMMXTIdb0,spotify:track:2ZcwbSYqc8RfPGMMXTIdb0,https://api.spotify.com/v1/tracks/2ZcwbSYqc8RfPGMMXTIdb0,https://api.spotify.com/v1/audio-analysis/2ZcwbSYqc8RfPGMMXTIdb0,278027,4,Whatâ€™s Your Pleasure?,['Jessie Ware'],F,solo,England,1,English,F,,
0.632,0.762,11,-8.555,0,0.0423,0.0358,0.49,0.119,0.164,115.021,audio_features,0EtcGmf2mVZbHWq2ZGP3t7,spotify:track:0EtcGmf2mVZbHWq2ZGP3t7,https://api.spotify.com/v1/tracks/0EtcGmf2mVZbHWq2ZGP3t7,https://api.spotify.com/v1/audio-analysis/0EtcGmf2mVZbHWq2ZGP3t7,331933,4,Spotlight,['Jessie Ware'],F,solo,England,1,English,F,,
0.781,0.444,6,-7.937,1,0.0532,0.0278,0.00282,0.12,0.354,104.981,audio_features,0snjROdgkBToA3s1MrTlFD,spotify:track:0snjROdgkBToA3s1MrTlFD,https://api.spotify.com/v1/tracks/0snjROdgkBToA3s1MrTlFD,https://api.spotify.com/v1/audio-analysis/0snjROdgkBToA3s1MrTlFD,476907,4,Something More - Extended Mix,['RÃ³isÃ­n Murphy'],F,solo,Ireland,1,English,F,,
0.71,0.554,4,-7.01,0,0.205,0.464,5.22E-05,0.0961,0.32,113.938,audio_features,27PNPVQqaqQ0m2p7uoxnFo,spotify:track:27PNPVQqaqQ0m2p7uoxnFo,https://api.spotify.com/v1/tracks/27PNPVQqaqQ0m2p7uoxnFo,https://api.spotify.com/v1/audio-analysis/27PNPVQqaqQ0m2p7uoxnFo,237900,4,Concrete,['Teyana Taylor'],F,solo,United States,1,English,FR,,
0.548,0.398,0,-8.187,1,0.293,0.359,0,0.291,0.579,127.899,audio_features,6tCV8RZVP7zW59Ybxj6COL,spotify:track:6tCV8RZVP7zW59Ybxj6COL,https://api.spotify.com/v1/tracks/6tCV8RZVP7zW59Ybxj6COL,https://api.spotify.com/v1/audio-analysis/6tCV8RZVP7zW59Ybxj6COL,331469,4,Boomin (feat. Missy Elliott & Future),"['Teyana Taylor', 'Missy Elliott', 'Future']",V,colab,United States,3,English,FR,,
0.87,0.914,6,-5.319,0,0.0954,0.277,0.732,0.0701,0.765,119.994,audio_features,6PbU0URiPBpH4UD9CfCgF7,spotify:track:6PbU0URiPBpH4UD9CfCgF7,https://api.spotify.com/v1/tracks/6PbU0URiPBpH4UD9CfCgF7,https://api.spotify.com/v1/audio-analysis/6PbU0URiPBpH4UD9CfCgF7,167909,4,Get Up (feat. Vince Staples),"['Terrell Hines', 'Vince Staples']",M,colab,United States,2,English,F,,
0.668,0.45,8,-8.257,0,0.314,0.0722,0,0.109,0.633,82.999,audio_features,24KUvSg9QsX6FWsOmN0ZxP,spotify:track:24KUvSg9QsX6FWsOmN0ZxP,https://api.spotify.com/v1/tracks/24KUvSg9QsX6FWsOmN0ZxP,https://api.spotify.com/v1/audio-analysis/24KUvSg9QsX6FWsOmN0ZxP,188806,4,Stickin' (feat. Masego & VanJess),"['Sinead Harnett', 'Masego', 'VanJess']",V,colab,England,3,English,F,,
0.584,0.273,9,-12.806,1,0.0357,0.853,0.000109,0.102,0.47,149.757,audio_features,4Ffh52csT3bI7hVoih1vo1,spotify:track:4Ffh52csT3bI7hVoih1vo1,https://api.spotify.com/v1/tracks/4Ffh52csT3bI7hVoih1vo1,https://api.spotify.com/v1/audio-analysis/4Ffh52csT3bI7hVoih1vo1,180240,4,Hometown,['Sarah Jarosz'],F,solo,United States,1,English,F,,
0.868,0.616,5,-5.405,0,0.17,0.292,0,0.253,0.495,98.017,audio_features,61KoN6PlBhQD7sivCcf0hA,spotify:track:61KoN6PlBhQD7sivCcf0hA,https://api.spotify.com/v1/tracks/61KoN6PlBhQD7sivCcf0hA,https://api.spotify.com/v1/audio-analysis/61KoN6PlBhQD7sivCcf0hA,197856,4,Compensating (feat. Young Thug),"['AminÃ©', 'Young Thug']",M,colab,United States,2,English,F,,
0.641,0.837,5,-4.03,1,0.0456,0.292,0.000143,0.228,0.793,119.986,audio_features,4fV6vKhVRuN7COf4yTjOAj,spotify:track:4fV6vKhVRuN7COf4yTjOAj,https://api.spotify.com/v1/tracks/4fV6vKhVRuN7COf4yTjOAj,https://api.spotify.com/v1/audio-analysis/4fV6vKhVRuN7COf4yTjOAj,146373,4,NEON 1989,['YUKIKA'],F,solo,Korea,1,Korean,FR,,
0.378,0.718,10,-6.751,0,0.298,0.244,8.53E-05,0.131,0.443,86.192,audio_features,5Nm9qfTcfAGLMZH95hbVAe,spotify:track:5Nm9qfTcfAGLMZH95hbVAe,https://api.spotify.com/v1/tracks/5Nm9qfTcfAGLMZH95hbVAe,https://api.spotify.com/v1/audio-analysis/5Nm9qfTcfAGLMZH95hbVAe,200911,4,Rooted (feat. Ester Dean),"['Ciara', 'Ester Dean']",F,colab,United States,2,English,F,,
0.74,0.915,6,-3.339,0,0.193,0.192,0,0.0856,0.78,96.034,audio_features,5aI2VUmejj1Ywzj0tQLYH6,spotify:track:5aI2VUmejj1Ywzj0tQLYH6,https://api.spotify.com/v1/tracks/5aI2VUmejj1Ywzj0tQLYH6,https://api.spotify.com/v1/audio-analysis/5aI2VUmejj1Ywzj0tQLYH6,198552,4,Made It,['Teyana Taylor'],F,solo,United States,1,English,FR,,
0.705,0.734,2,-5.08,0,0.184,0.28,7.14E-05,0.093,0.457,94.996,audio_features,5uUjYnzcjEgiIFWR0av19g,spotify:track:5uUjYnzcjEgiIFWR0av19g,https://api.spotify.com/v1/tracks/5uUjYnzcjEgiIFWR0av19g,https://api.spotify.com/v1/audio-analysis/5uUjYnzcjEgiIFWR0av19g,210915,4,Kamikaze,['Omar Apollo'],M,solo,United States,1,English,F,,
0.289,0.619,0,-5.97,1,0.125,0.877,0.0298,0.397,0.197,72.139,audio_features,2k0HXdTDW28JFAaS8TaHeA,spotify:track:2k0HXdTDW28JFAaS8TaHeA,https://api.spotify.com/v1/tracks/2k0HXdTDW28JFAaS8TaHeA,https://api.spotify.com/v1/audio-analysis/2k0HXdTDW28JFAaS8TaHeA,231807,3,Are You Even Real?,['James Blake'],M,solo,England,1,English,F,,
0.772,0.61,9,-6.175,0,0.206,0.239,0.000538,0.124,0.747,74.519,audio_features,0bdNktKwMzf6d4V5BNK1KN,spotify:track:0bdNktKwMzf6d4V5BNK1KN,https://api.spotify.com/v1/tracks/0bdNktKwMzf6d4V5BNK1KN,https://api.spotify.com/v1/audio-analysis/0bdNktKwMzf6d4V5BNK1KN,218018,4,Super Bounce,"['Duckwrth', 'EARTHGANG']",M,colab,United States,2,English,F,,
0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,audio_features,58AGoOGbwsQMhBbH0eFLRR,spotify:track:58AGoOGbwsQMhBbH0eFLRR,https://api.spotify.com/v1/tracks/58AGoOGbwsQMhBbH0eFLRR,https://api.spotify.com/v1/audio-analysis/58AGoOGbwsQMhBbH0eFLRR,210795,4,Over Now (with The Weeknd),"['Calvin Harris', 'The Weeknd']",M,colab,England,2,English,FR,,
0.714,0.594,9,-8.448,0,0.289,0.483,9.63E-05,0.216,0.709,123.663,audio_features,0hjbmFnvWmn9QPlEUKJUK3,spotify:track:0hjbmFnvWmn9QPlEUKJUK3,https://api.spotify.com/v1/tracks/0hjbmFnvWmn9QPlEUKJUK3,https://api.spotify.com/v1/audio-analysis/0hjbmFnvWmn9QPlEUKJUK3,200000,4,Ojos Negros,"['Paula Cendejas', 'Girl Ultra']",F,colab,Spain,2,Spanish,FR,,
0.855,0.331,7,-8.652,1,0.07,0.41,0.00131,0.152,0.652,98.03,audio_features,4A4EI3YNaHhDiAgpQlCZkk,spotify:track:4A4EI3YNaHhDiAgpQlCZkk,https://api.spotify.com/v1/tracks/4A4EI3YNaHhDiAgpQlCZkk,https://api.spotify.com/v1/audio-analysis/4A4EI3YNaHhDiAgpQlCZkk,194776,4,Kiss U Right Now,['Duckwrth'],M,solo,United States,1,English,FR,,
0.705,0.707,0,-5.174,1,0.0534,0.0799,0,0.149,0.452,117.974,audio_features,7LjEQ8GsQiUNVakV6TZI0e,spotify:track:7LjEQ8GsQiUNVakV6TZI0e,https://api.spotify.com/v1/tracks/7LjEQ8GsQiUNVakV6TZI0e,https://api.spotify.com/v1/audio-analysis/7LjEQ8GsQiUNVakV6TZI0e,207734,4,Baby,['Madison Beer'],F,solo,United States,1,English,FR,,
0.761,0.615,1,-6.221,0,0.0399,0.025,0.000642,0.544,0.194,95.093,audio_features,2IN5IspnDC534fzg16WtWF,spotify:track:2IN5IspnDC534fzg16WtWF,https://api.spotify.com/v1/tracks/2IN5IspnDC534fzg16WtWF,https://api.spotify.com/v1/audio-analysis/2IN5IspnDC534fzg16WtWF,207213,4,Under The Moon,['070 Shake'],F,solo,United States,1,English,F,,
0.777,0.416,11,-11.629,0,0.105,0.171,6.09E-06,0.135,0.38,114.014,audio_features,07LnlO6efG3J0M6jyjo2cl,spotify:track:07LnlO6efG3J0M6jyjo2cl,https://api.spotify.com/v1/tracks/07LnlO6efG3J0M6jyjo2cl,https://api.spotify.com/v1/audio-analysis/07LnlO6efG3J0M6jyjo2cl,153000,4,On a Different Wave!,['Madelline'],F,solo,United States,1,English,FR,,
0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,audio_features,07MDkzWARZaLEdKxo6yArG,spotify:track:07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/tracks/07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/audio-analysis/07MDkzWARZaLEdKxo6yArG,162680,4,Meet Me At Our Spot,"['THE ANXIETY', 'WILLOW', 'Tyler Cole']",V,band,United States,3,English,FR,,
0.59,0.597,0,-7.183,1,0.0527,0.499,0,0.175,0.313,121.843,audio_features,4A8pBxx0of2Y8r56dT0atf,spotify:track:4A8pBxx0of2Y8r56dT0atf,https://api.spotify.com/v1/tracks/4A8pBxx0of2Y8r56dT0atf,https://api.spotify.com/v1/audio-analysis/4A8pBxx0of2Y8r56dT0atf,186627,4,Hallucinogenics (feat. Lana Del Rey),"['Matt Maeson', 'Lana Del Rey']",V,colab,United States,2,English,F,,
0.854,0.571,10,-7.382,0,0.356,0.116,0,0.117,0.662,162.016,audio_features,76Gw6K3kG2zjuNGoFuwxIP,spotify:track:76Gw6K3kG2zjuNGoFuwxIP,https://api.spotify.com/v1/tracks/76Gw6K3kG2zjuNGoFuwxIP,https://api.spotify.com/v1/audio-analysis/76Gw6K3kG2zjuNGoFuwxIP,164605,4,damn Right,['AUDREY NUNA'],F,solo,United States,1,English,FR,,
0.698,0.854,9,-3.84,0,0.0451,0.101,0,0.107,0.931,124.042,audio_features,11OPriDpmUrTMTji52ta17,spotify:track:11OPriDpmUrTMTji52ta17,https://api.spotify.com/v1/tracks/11OPriDpmUrTMTji52ta17,https://api.spotify.com/v1/audio-analysis/11OPriDpmUrTMTji52ta17,179832,4,OMG What's Happening,['Ava Max'],F,solo,United States,1,English,FR,,
0.799,0.592,6,-5.993,1,0.074,0.383,0.00063,0.081,0.616,88.984,audio_features,14aERDIPBbYmzJVzmn4MTQ,spotify:track:14aERDIPBbYmzJVzmn4MTQ,https://api.spotify.com/v1/tracks/14aERDIPBbYmzJVzmn4MTQ,https://api.spotify.com/v1/audio-analysis/14aERDIPBbYmzJVzmn4MTQ,223820,4,PB Jam,['Tkay Maidza'],F,solo,Zimbawe,1,English,F,,
0.895,0.791,4,-4.581,0,0.202,0.0513,0,0.384,0.607,106.048,audio_features,3a38vBSdr4IbomTtsOW1HL,spotify:track:3a38vBSdr4IbomTtsOW1HL,https://api.spotify.com/v1/tracks/3a38vBSdr4IbomTtsOW1HL,https://api.spotify.com/v1/audio-analysis/3a38vBSdr4IbomTtsOW1HL,162736,4,Shook,['Tkay Maidza'],F,solo,Zimbawe,1,English,FR,,
0.88,0.574,10,-6.936,0,0.0503,0.0112,2.77E-06,0.0922,0.883,121.018,audio_features,6lqFOh4asrkApenj6JBnDG,spotify:track:6lqFOh4asrkApenj6JBnDG,https://api.spotify.com/v1/tracks/6lqFOh4asrkApenj6JBnDG,https://api.spotify.com/v1/audio-analysis/6lqFOh4asrkApenj6JBnDG,192419,4,Noir,['Yelle'],F,solo,France,1,French,F,,
0.702,0.652,10,-5.587,0,0.318,0.0608,2.21E-06,0.277,0.524,178.011,audio_features,58mtgcQVZ56NgWHKsN94nD,spotify:track:58mtgcQVZ56NgWHKsN94nD,https://api.spotify.com/v1/tracks/58mtgcQVZ56NgWHKsN94nD,https://api.spotify.com/v1/audio-analysis/58mtgcQVZ56NgWHKsN94nD,208000,4,Come Over (feat. Popcaan),"['Jorja Smith', 'Popcaan']",V,colab,England,2,English,F,,
0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84E-05,0.087,0.427,115.016,audio_features,5i7ThJfYLAzp2DyZuFpF6j,spotify:track:5i7ThJfYLAzp2DyZuFpF6j,https://api.spotify.com/v1/tracks/5i7ThJfYLAzp2DyZuFpF6j,https://api.spotify.com/v1/audio-analysis/5i7ThJfYLAzp2DyZuFpF6j,213672,4,Heart Of Glass (Live from the iHeart Festival),['Miley Cyrus'],F,solo,United States,1,English,F,,
0.658,0.733,6,-4.756,1,0.0586,0.00668,0,0.118,0.464,127.977,audio_features,4Ws314Ylb27BVsvlZOy30C,spotify:track:4Ws314Ylb27BVsvlZOy30C,https://api.spotify.com/v1/tracks/4Ws314Ylb27BVsvlZOy30C,https://api.spotify.com/v1/audio-analysis/4Ws314Ylb27BVsvlZOy30C,192760,4,Lovesick Girls,['BLACKPINK'],F,band,Korea,1,Korean,FR,,
0.834,0.663,8,-6.143,1,0.133,0.235,0,0.372,0.774,121.876,audio_features,0AUvWawuP0ibk4SQ3sIZjk,spotify:track:0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/tracks/0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/audio-analysis/0AUvWawuP0ibk4SQ3sIZjk,146523,4,Daisy,['Ashnikko'],F,solo,United States,1,English,FR,,
0.361,0.237,4,-7.087,0,0.125,0.823,0,0.461,0.224,172.365,audio_features,2xwbEd4EeuCoi7RIabKD3K,spotify:track:2xwbEd4EeuCoi7RIabKD3K,https://api.spotify.com/v1/tracks/2xwbEd4EeuCoi7RIabKD3K,https://api.spotify.com/v1/audio-analysis/2xwbEd4EeuCoi7RIabKD3K,178349,3,DON'T THEY,['Josh Levi'],M,solo,United States,1,English,F,,
0.54,0.508,7,-7.868,0,0.29,0.522,1.13E-05,0.0755,0.653,82.606,audio_features,0K3dGPXHVALEqW8EEQGc3T,spotify:track:0K3dGPXHVALEqW8EEQGc3T,https://api.spotify.com/v1/tracks/0K3dGPXHVALEqW8EEQGc3T,https://api.spotify.com/v1/audio-analysis/0K3dGPXHVALEqW8EEQGc3T,203137,4,DELITO,['Nathy Peluso'],F,solo,Argentina,1,Spanish,F,,
0.782,0.568,11,-4.75,0,0.0756,0.0453,0.000666,0.399,0.516,106.463,audio_features,0xErrzRegFIsekcvQ5wsS0,spotify:track:0xErrzRegFIsekcvQ5wsS0,https://api.spotify.com/v1/tracks/0xErrzRegFIsekcvQ5wsS0,https://api.spotify.com/v1/audio-analysis/0xErrzRegFIsekcvQ5wsS0,174063,4,Good Love 2.0,['Priya Ragu'],F,solo,Switzerland,1,English,FR,,
0.197,0.757,0,-2.372,1,0.0458,0.000438,1.84E-05,0.129,0.262,144.236,audio_features,6obgLZhy3w1r6zKhxKWU6F,spotify:track:6obgLZhy3w1r6zKhxKWU6F,https://api.spotify.com/v1/tracks/6obgLZhy3w1r6zKhxKWU6F,https://api.spotify.com/v1/audio-analysis/6obgLZhy3w1r6zKhxKWU6F,275720,4,Be an Astronaut,['Declan McKenna'],M,solo,England,1,English,FR,,
0.673,0.797,9,-8.131,0,0.0533,0.665,0.0107,0.113,0.156,129.986,audio_features,3iBrlzeO83fjWYoqcnpoSn,spotify:track:3iBrlzeO83fjWYoqcnpoSn,https://api.spotify.com/v1/tracks/3iBrlzeO83fjWYoqcnpoSn,https://api.spotify.com/v1/audio-analysis/3iBrlzeO83fjWYoqcnpoSn,255722,4,Video Game,['Sufjan Stevens'],M,solo,United States,1,English,F,,
0.769,0.53,5,-6.048,1,0.0411,0.344,0,0.108,0.388,94.014,audio_features,0pNj0uRTx5mhi7kID26oiH,spotify:track:0pNj0uRTx5mhi7kID26oiH,https://api.spotify.com/v1/tracks/0pNj0uRTx5mhi7kID26oiH,https://api.spotify.com/v1/audio-analysis/0pNj0uRTx5mhi7kID26oiH,176040,4,The Hardest Part,['Olivia Dean'],F,solo,England,1,English,FR,,
0.651,0.533,1,-8.726,1,0.0592,0.131,0.181,0.158,0.573,79.538,audio_features,52AlJfHPhlkY7OGrb2AjeQ,spotify:track:52AlJfHPhlkY7OGrb2AjeQ,https://api.spotify.com/v1/tracks/52AlJfHPhlkY7OGrb2AjeQ,https://api.spotify.com/v1/audio-analysis/52AlJfHPhlkY7OGrb2AjeQ,274424,4,Low,['Chet Faker'],M,solo,Australia,1,English,F,,
0.447,0.569,8,-7.422,1,0.0291,0.00134,0.0694,0.191,0.204,122.003,audio_features,0FZ17eEYy9cdoTP0wGQW7e,spotify:track:0FZ17eEYy9cdoTP0wGQW7e,https://api.spotify.com/v1/tracks/0FZ17eEYy9cdoTP0wGQW7e,https://api.spotify.com/v1/audio-analysis/0FZ17eEYy9cdoTP0wGQW7e,370273,4,Kingdom Of Ends,['RÃ³isÃ­n Murphy'],F,solo,Ireland,1,English,F,,
0.502,0.9,0,-1.516,1,0.0418,0.0166,2.79E-06,0.225,0.704,98.922,audio_features,5AdSNoVSGDmStmQSDis3gz,spotify:track:5AdSNoVSGDmStmQSDis3gz,https://api.spotify.com/v1/tracks/5AdSNoVSGDmStmQSDis3gz,https://api.spotify.com/v1/audio-analysis/5AdSNoVSGDmStmQSDis3gz,196773,4,Beautiful Faces,['Declan McKenna'],M,solo,England,1,English,F,,
0.756,0.584,7,-6.035,1,0.0729,0.511,6.4E-05,0.068,0.875,110.014,audio_features,5MUtfvBf6O5281IAhBXDHb,spotify:track:5MUtfvBf6O5281IAhBXDHb,https://api.spotify.com/v1/tracks/5MUtfvBf6O5281IAhBXDHb,https://api.spotify.com/v1/audio-analysis/5MUtfvBf6O5281IAhBXDHb,216307,4,How to Forgive,['Tennis'],V,solo,United States,1,English,F,,
0.625,0.863,1,-5.009,0,0.04,0.00557,0.00138,0.0916,0.631,100.04,audio_features,0ahwWC6WVFaHaSCu26Meec,spotify:track:0ahwWC6WVFaHaSCu26Meec,https://api.spotify.com/v1/tracks/0ahwWC6WVFaHaSCu26Meec,https://api.spotify.com/v1/audio-analysis/0ahwWC6WVFaHaSCu26Meec,251464,4,On My Own,['Shamir'],M,solo,United States,1,English,F,,
0.425,0.477,10,-8.768,1,0.0324,0.667,9.28E-06,0.349,0.345,171.535,audio_features,2oVMXhttDnQkUWylITN4Br,spotify:track:2oVMXhttDnQkUWylITN4Br,https://api.spotify.com/v1/tracks/2oVMXhttDnQkUWylITN4Br,https://api.spotify.com/v1/audio-analysis/2oVMXhttDnQkUWylITN4Br,212200,4,Oh Yeah,['A. G. Cook'],M,solo,England,1,English,F,,
0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,audio_features,463CkQjx2Zk1yXoBuierM9,spotify:track:463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/tracks/463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/audio-analysis/463CkQjx2Zk1yXoBuierM9,203064,4,Levitating (feat. DaBaby),"['Dua Lipa', 'DaBaby']",V,colab,England,2,English,FR,,
0.403,0.245,0,-11.862,1,0.0569,0.969,4.74E-05,0.119,0.148,128.333,audio_features,4HvE2E9rXJDcQhE4YfeNuG,spotify:track:4HvE2E9rXJDcQhE4YfeNuG,https://api.spotify.com/v1/tracks/4HvE2E9rXJDcQhE4YfeNuG,https://api.spotify.com/v1/audio-analysis/4HvE2E9rXJDcQhE4YfeNuG,200661,4,Let Me Love You Like A Woman,['Lana Del Rey'],F,solo,United States,1,English,F,,
0.676,0.631,5,-7.842,0,0.224,0.0636,1.85E-06,0.143,0.726,150.2,audio_features,6SykBo6T7iX27cRWyQlmww,spotify:track:6SykBo6T7iX27cRWyQlmww,https://api.spotify.com/v1/tracks/6SykBo6T7iX27cRWyQlmww,https://api.spotify.com/v1/audio-analysis/6SykBo6T7iX27cRWyQlmww,197358,4,Made Me Everything,['TOBi'],M,solo,United States,1,English,F,,
0.513,0.884,1,-4.2,0,0.0312,0.00161,0.000208,0.145,0.452,103.034,audio_features,1aTf6n7MSd9z1LQYJEcmqF,spotify:track:1aTf6n7MSd9z1LQYJEcmqF,https://api.spotify.com/v1/tracks/1aTf6n7MSd9z1LQYJEcmqF,https://api.spotify.com/v1/audio-analysis/1aTf6n7MSd9z1LQYJEcmqF,194994,4,Care,['beabadoobee'],F,solo,England,1,English,FR,,
0.741,0.488,6,-5.21,0,0.193,0.368,0,0.278,0.581,93.958,audio_features,6fB1ydv1Ihm5uJT4oiFLSE,spotify:track:6fB1ydv1Ihm5uJT4oiFLSE,https://api.spotify.com/v1/tracks/6fB1ydv1Ihm5uJT4oiFLSE,https://api.spotify.com/v1/audio-analysis/6fB1ydv1Ihm5uJT4oiFLSE,184847,4,Glue,['Lil Halima'],F,solo,Norway,1,English,FR,,
0.609,0.647,6,-6.21,1,0.0482,0.395,0,0.11,0.507,106.732,audio_features,4xeGlEItAGRsWFykY7ixjW,spotify:track:4xeGlEItAGRsWFykY7ixjW,https://api.spotify.com/v1/tracks/4xeGlEItAGRsWFykY7ixjW,https://api.spotify.com/v1/audio-analysis/4xeGlEItAGRsWFykY7ixjW,258035,4,Pink Pony Club,['Chappell Roan'],F,solo,United States,1,English,F,,
0.767,0.694,1,-5.059,0,0.0384,0.0629,0,0.32,0.78,112.012,audio_features,5eR6OS3joTAHJToyzehKfu,spotify:track:5eR6OS3joTAHJToyzehKfu,https://api.spotify.com/v1/tracks/5eR6OS3joTAHJToyzehKfu,https://api.spotify.com/v1/audio-analysis/5eR6OS3joTAHJToyzehKfu,228400,4,Troubleâ€™s Coming,['Royal Blood'],M,band,England,1,English,F,,
0.544,0.886,0,-2.667,1,0.0381,0.00188,0,0.324,0.567,104.09,audio_features,1cIi1x8ANjMO97wH5OfYO1,spotify:track:1cIi1x8ANjMO97wH5OfYO1,https://api.spotify.com/v1/tracks/1cIi1x8ANjMO97wH5OfYO1,https://api.spotify.com/v1/audio-analysis/1cIi1x8ANjMO97wH5OfYO1,215645,4,Leave Me Alone,['I DONT KNOW HOW BUT THEY FOUND ME'],M,band,United States,1,English,F,,
0.806,0.934,2,-0.836,1,0.11,0.104,0.00108,0.0618,0.444,128.016,audio_features,6yGQ86UppYULzTCxAWgwVN,spotify:track:6yGQ86UppYULzTCxAWgwVN,https://api.spotify.com/v1/tracks/6yGQ86UppYULzTCxAWgwVN,https://api.spotify.com/v1/audio-analysis/6yGQ86UppYULzTCxAWgwVN,205520,4,Why Not?,['LOONA'],F,band,Korea,1,Korean,F,,
0.798,0.873,10,-6.732,0,0.0908,0.064,5.17E-05,0.764,0.846,98.017,audio_features,2ZFu40Ik8VsUE9H87W0MmZ,spotify:track:2ZFu40Ik8VsUE9H87W0MmZ,https://api.spotify.com/v1/tracks/2ZFu40Ik8VsUE9H87W0MmZ,https://api.spotify.com/v1/audio-analysis/2ZFu40Ik8VsUE9H87W0MmZ,227402,4,KLK,"['Arca', 'ROSALÃA']",F,colab,Venezuela,2,Spanish,F,,
0.477,0.85,3,-1.486,0,0.0911,0.00108,0,0.0675,0.601,163.845,audio_features,60M8FSYZP8MA0Wy2huOADL,spotify:track:60M8FSYZP8MA0Wy2huOADL,https://api.spotify.com/v1/tracks/60M8FSYZP8MA0Wy2huOADL,https://api.spotify.com/v1/audio-analysis/60M8FSYZP8MA0Wy2huOADL,210893,4,LA DI DA,['EVERGLOW'],F,band,Korea,1,Korean,F,,
0.683,0.581,10,-7.34,0,0.0849,0.256,0.000416,0.118,0.21,100.703,audio_features,4B14OznKUOkvDJO3Qy7xp3,spotify:track:4B14OznKUOkvDJO3Qy7xp3,https://api.spotify.com/v1/tracks/4B14OznKUOkvDJO3Qy7xp3,https://api.spotify.com/v1/audio-analysis/4B14OznKUOkvDJO3Qy7xp3,205099,4,Lovesick,['RVBY'],F,solo,United States,1,English,F,,
0.843,0.678,0,-4.636,1,0.0449,0.172,2.51E-06,0.146,0.856,127.954,audio_features,1HTLWNqhZndysILofdncG4,spotify:track:1HTLWNqhZndysILofdncG4,https://api.spotify.com/v1/tracks/1HTLWNqhZndysILofdncG4,https://api.spotify.com/v1/audio-analysis/1HTLWNqhZndysILofdncG4,196209,4,Super Single,['Genes'],F,solo,United States,1,English,F,,
0.553,0.958,2,-4.882,0,0.0427,0.00966,0.00151,0.322,0.857,120.034,audio_features,1D5pIkhE0rFVLvENZqPhWG,spotify:track:1D5pIkhE0rFVLvENZqPhWG,https://api.spotify.com/v1/tracks/1D5pIkhE0rFVLvENZqPhWG,https://api.spotify.com/v1/audio-analysis/1D5pIkhE0rFVLvENZqPhWG,253442,4,Born in a War,['Future Islands'],M,band,United States,1,English,F,,
0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,audio_features,35mvY5S1H3J2QZyna3TFe0,spotify:track:35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/audio-analysis/35mvY5S1H3J2QZyna3TFe0,172325,4,positions,['Ariana Grande'],F,solo,United States,1,English,FR,,
